26,1,0,69,83,5,3,4,4,5,2,3,5,4,3,4,4,3,4,2,5,4,3,2,4,3,-999,4,3
27,1,0,77,90,5,5,4,3,4,4,4,3,3,3,-999,2,4,4,1,4,3,3,3,5,4,3,4,2
28,1,1,49,64,4,3,5,3,3,5,2,3,3,3,4,-999,4,2,4,3,4,4,4,3,5,3,5,-999
29,1,1,58,71,4,4,4,4,5,4,4,5,5,4,3,4,4,5,5,5,4,4,4,4,5,5,2,5
30,1,1,81,93,5,5,2,5,1,5,5,5,5,4,5,4,5,5,3,4,5,4,5,5,5,4,5,3
31,1,1,42,55,4,5,3,5,2,4,2,3,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
32,1,0,45,59,4,4,4,3,-999,4,3,3,3,-999,3,-999,3,4,3,4,2,3,2,4,3,4,3,4
33,1,0,55,68,3,-999,-999,5,1,5,3,5,3,-999,-999,-999,4,2,3,3,5,5,4,5,4,3,4,1
34,1,1,61,76,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,3,4,4,5,5,5,-999,3
35,1,0,45,59,3,4,2,3,4,3,3,3,4,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
36,1,0,68,80,4,3,4,4,5,2,2,3,2,-999,4,3,4,4,2,4,4,3,3,3,3,3,3,4
37,1,0,58,72,5,4,3,4,3,4,5,5,5,4,4,4,4,4,4,5,4,2,3,5,5,3,4,3
38,1,1,80,93,5,5,5,5,2,4,4,5,5,5,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
39,1,1,49,64,3,2,2,4,4,3,1,3,3,3,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
40,1,1,73,88,4,3,4,5,4,3,3,4,4,-999,-999,3,5,3,3,4,5,3,3,4,5,5,3,4
41,1,0,63,81,4,4,3,4,5,4,3,4,4,3,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
42,1,1,64,77,4,4,1,5,3,2,3,5,3,4,4,4,5,3,3,5,5,3,5,5,5,5,5,5
43,1,0,85,98,5,4,3,4,5,4,5,5,5,5,4,3,3,5,3,4,5,5,3,4,4,4,4,3
44,1,1,69,82,5,4,5,5,5,4,4,5,5,4,5,3,5,4,5,4,5,5,5,5,5,4,5,3
45,1,1,88,-999,5,5,-999,5,5,4,4,5,5,4,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
46,1,0,56,71,4,3,2,5,4,2,3,2,4,3,3,-999,4,4,4,3,4,3,3,3,3,3,4,2
47,1,1,61,75,4,4,4,3,4,3,2,3,4,3,4,2,4,4,4,3,5,3,3,3,4,3,4,2
48,1,1,88,-999,5,4,3,4,4,3,2,5,4,5,3,4,3,5,4,4,4,2,4,5,4,4,5,4
49,1,1,70,83,5,3,4,4,5,5,4,5,4,3,4,2,5,4,4,5,4,5,4,5,5,4,4,2
50,1,0,79,-999,4,4,3,4,3,3,3,4,4,4,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
51,1,1,53,-999,4,3,4,3,5,3,3,4,4,3,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
52,1,1,86,99,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,5,3,4,5,5,5,5,5
53,1,0,59,74,5,4,4,5,5,4,3,5,5,4,5,3,4,4,4,4,4,4,3,4,4,4,4,4
54,1,1,77,93,5,5,4,5,5,5,4,5,5,5,5,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
55,1,1,48,61,5,3,5,-999,5,-999,3,-999,4,3,3,-999,4,-999,5,3,4,4,5,4,5,4,5,3
56,1,1,70,84,4,4,3,5,4,4,2,5,2,5,3,5,5,3,3,5,5,4,5,5,4,3,5,1
57,1,0,48,64,3,1,4,4,2,2,2,3,2,3,3,1,3,4,3,4,3,3,2,3,4,3,2,4
58,1,0,77,91,5,4,4,4,1,5,3,3,2,3,4,4,4,3,3,4,4,4,2,4,3,3,4,-999
59,1,1,88,-999,5,3,5,4,5,5,5,4,5,4,3,3,5,3,5,5,5,4,5,5,5,3,5,4
60,1,1,47,61,5,4,3,4,3,2,3,4,3,5,3,3,4,3,3,5,3,3,2,3,3,4,3,4
61,1,1,82,95,4,4,3,4,5,4,2,5,5,3,4,4,4,5,3,5,4,4,5,5,5,4,5,4
62,1,1,88,101,5,3,3,4,5,4,3,3,4,3,4,2,4,4,4,4,4,4,4,4,4,4,5,4
63,1,0,58,71,3,-999,5,-999,3,2,2,4,5,-999,3,-999,3,3,5,3,3,3,4,5,4,3,-999,-999
64,1,1,66,79,5,1,3,3,3,3,3,4,3,4,4,2,3,1,4,2,4,3,2,4,3,3,5,1
65,1,1,51,64,4,3,4,4,5,5,2,5,3,3,4,2,3,5,3,5,4,4,4,5,4,5,4,2
66,1,0,55,68,5,4,3,4,3,3,4,3,5,2,5,2,3,3,4,4,5,3,3,4,3,3,5,3
67,1,1,54,68,4,4,4,5,4,5,3,5,4,4,5,2,4,4,3,4,3,4,3,5,4,3,4,3
68,1,1,60,73,3,3,1,3,1,2,3,3,5,3,4,2,5,3,3,4,4,3,4,4,5,3,4,3
69,1,0,48,62,2,3,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,3,3,2,3,4,4,4
70,1,1,73,86,4,4,4,4,5,3,3,4,3,3,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
71,1,1,75,88,3,4,4,4,5,3,3,4,4,4,3,4,4,5,2,4,3,2,2,4,3,4,2,4
72,1,0,52,-999,4,-999,5,-999,5,3,5,5,5,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
73,1,0,58,74,4,3,4,3,5,3,3,4,4,2,2,3,5,3,1,5,5,4,5,5,5,4,4,1
74,1,1,43,60,4,3,3,4,3,3,3,4,3,-999,2,3,4,3,4,-999,4,4,3,-999,4,5,-999,-999
75,1,0,44,58,4,2,4,3,4,3,4,3,4,4,3,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
76,1,0,58,72,5,3,4,4,4,4,2,3,3,4,4,2,3,3,3,3,4,3,2,2,3,4,3,2
77,1,0,52,64,5,3,2,2,4,3,2,3,3,2,4,1,4,4,3,3,3,3,3,3,3,2,3,2
78,1,0,72,85,3,4,2,4,5,3,5,5,5,4,4,3,3,4,2,3,3,4,5,5,5,3,4,2
79,1,1,55,70,4,5,4,5,5,4,3,5,4,4,5,5,5,5,3,4,3,3,3,4,3,4,4,3
80,1,0,64,77,4,3,4,3,4,3,3,3,3,3,4,-999,3,4,4,4,3,3,2,3,3,3,4,3
81,1,1,74,89,5,3,4,3,5,4,4,5,4,3,4,2,4,4,5,5,4,2,3,5,3,3,4,2
82,1,1,89,-999,-999,-999,-999,-999,4,5,3,4,3,-999,-999,3,3,4,3,4,3,3,3,3,4,3,4,3
83,1,0,72,84,4,3,4,4,3,3,3,4,3,4,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
84,1,0,79,91,5,1,5,3,5,4,5,4,5,4,5,3,4,3,5,3,5,3,4,3,5,3,5,3
85,1,1,72,85,4,4,3,5,4,3,3,4,5,5,2,1,4,5,2,5,4,3,5,5,5,4,5,2
86,1,1,74,88,4,3,2,4,3,2,3,4,4,3,-999,2,3,4,2,4,4,1,3,3,3,4,4,3
87,1,1,81,93,4,4,4,4,5,3,3,5,5,4,5,-999,5,3,3,3,5,4,2,5,3,4,-999,-999
88,1,0,65,80,5,5,3,4,2,3,4,5,4,3,4,4,4,3,3,4,4,4,5,5,5,5,4,3
89,1,1,78,91,3,2,5,3,5,1,3,4,5,4,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
90,1,1,58,72,5,-999,1,-999,2,1,3,5,3,-999,4,-999,4,4,2,4,4,2,4,4,4,4,4,4
91,1,1,43,55,3,2,4,3,4,3,3,4,3,3,3,2,5,3,3,4,4,3,4,4,4,3,4,3
92,1,1,57,70,5,4,-999,5,1,5,5,5,5,5,3,3,4,4,4,4,4,5,4,4,2,5,5,5
93,1,0,59,-999,5,3,4,3,4,4,4,4,4,4,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
94,1,0,80,-999,5,3,3,3,3,3,4,4,4,4,2,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
95,1,1,62,75,5,4,4,3,3,3,3,5,4,3,4,1,3,4,4,4,5,4,3,3,3,3,3,2
96,1,1,64,79,5,3,2,5,3,3,3,5,3,4,3,4,4,3,2,3,5,4,3,4,4,3,4,2
97,1,0,84,99,3,-999,3,3,5,4,4,4,5,4,2,3,3,4,5,3,5,3,4,4,5,3,4,3
98,1,0,62,75,4,5,4,5,4,5,4,5,5,4,4,5,4,4,3,4,4,4,4,4,4,4,5,4
99,1,1,88,104,5,4,5,4,5,5,4,5,4,5,5,-999,5,4,4,-999,4,4,4,5,5,4,5,-999
100,1,0,71,87,5,-999,4,4,5,5,2,4,3,-999,5,-999,4,2,3,2,3,3,3,3,3,3,3,2
101,1,0,55,69,5,3,5,5,3,4,3,5,4,3,3,-999,5,5,5,3,5,3,4,4,5,3,4,3
102,1,0,81,96,5,4,4,5,5,5,3,4,5,5,5,4,5,3,5,5,5,4,5,4,5,5,5,3
103,1,0,63,80,3,2,4,2,5,4,4,4,4,2,3,2,4,3,3,2,5,5,5,4,5,3,4,2
104,1,0,61,75,4,2,2,3,3,3,2,3,4,2,4,1,3,3,1,3,3,2,4,4,4,3,4,1
105,1,0,87,100,4,3,3,4,4,3,3,3,4,3,4,1,4,4,3,3,4,4,3,4,4,3,4,2
106,1,1,56,-999,5,5,3,5,5,3,5,5,5,5,5,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
107,1,0,76,-999,5,4,3,5,5,4,5,5,5,4,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
108,1,0,73,88,5,3,2,3,5,3,5,4,5,3,4,-999,4,4,4,5,3,2,5,5,5,5,5,4
109,1,1,60,74,5,5,3,5,5,3,5,5,5,5,5,5,5,3,4,5,3,4,4,5,4,5,3,3
110,1,1,55,69,3,-999,-999,4,3,3,1,2,2,-999,-999,-999,3,3,3,4,4,3,1,-999,2,4,3,3
111,1,1,61,75,5,5,4,5,5,4,2,5,5,5,5,5,3,3,5,5,5,3,4,5,5,5,5,4
112,1,0,47,61,3,2,3,3,3,2,1,2,3,2,4,3,3,2,3,2,3,4,3,2,4,2,2,2
113,1,0,81,95,5,5,4,4,1,3,2,5,4,4,3,3,5,4,4,5,4,5,5,5,5,4,4,4
114,1,0,68,82,4,3,3,4,5,2,4,5,5,3,4,2,2,2,4,3,4,3,3,3,5,2,5,3
115,1,0,49,61,5,-999,3,3,5,5,3,5,3,3,3,3,4,-999,1,4,5,3,3,-999,3,4,5,4
116,1,1,72,84,5,2,3,3,4,3,3,4,4,3,4,2,4,3,3,3,3,3,4,5,5,3,4,2
117,1,0,60,74,5,4,4,4,4,3,3,4,4,3,4,2,5,4,4,4,4,5,5,5,5,4,4,3
118,1,0,60,74,4,3,1,3,4,2,2,3,4,3,4,3,3,4,2,4,3,3,4,4,4,4,3,3
119,1,1,44,56,5,5,3,5,3,4,3,5,3,3,4,4,4,5,3,5,3,3,3,4,3,3,4,4
120,1,1,71,85,5,5,3,5,4,4,4,5,5,4,3,4,3,3,5,4,4,2,4,3,4,3,4,4
121,1,0,87,99,5,5,3,5,5,3,4,5,4,4,5,-999,4,4,4,4,3,3,3,4,5,3,5,2
122,1,0,54,66,4,3,4,4,4,4,3,2,4,3,3,2,4,3,4,3,3,4,2,4,5,2,2,2
123,1,1,64,-999,3,2,4,5,-999,4,3,4,3,5,1,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
124,1,0,74,87,5,4,4,4,4,5,3,5,4,4,4,4,5,4,3,3,3,3,2,5,5,3,2,4
125,1,0,47,60,4,4,4,4,5,5,3,5,5,4,4,3,5,3,4,3,4,5,4,4,4,3,4,2
126,1,1,54,69,5,5,3,5,5,4,4,5,4,3,4,4,3,4,3,5,3,3,4,4,4,4,4,4
127,1,1,51,63,4,-999,4,3,2,4,1,2,3,3,2,2,3,-999,3,-999,4,5,4,2,4,2,3,1
128,1,1,88,100,5,3,4,3,3,3,1,2,3,4,4,2,3,4,4,4,3,4,2,4,3,5,4,4
129,1,0,84,97,5,5,4,5,3,4,2,5,4,4,5,4,3,4,4,4,5,3,3,5,4,5,5,5
130,1,1,67,80,5,5,5,5,5,4,4,4,4,5,5,5,3,3,5,3,3,3,3,5,4,3,3,3
131,1,1,80,-999,5,3,4,4,3,3,3,4,3,4,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
132,1,1,76,88,5,3,3,5,5,2,5,4,5,3,5,3,5,5,-999,5,5,3,5,5,5,5,5,-999
133,1,1,47,60,5,4,4,5,5,3,4,5,5,4,2,5,5,5,1,4,5,4,5,5,4,4,4,4
134,1,0,42,-999,5,3,3,-999,5,3,1,5,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
135,1,1,81,93,5,4,4,4,4,4,2,5,-999,-999,5,4,5,5,3,5,3,3,2,4,3,4,4,2
136,1,1,51,65,3,4,4,4,4,3,4,4,4,3,2,3,3,3,4,4,3,3,3,4,4,3,4,2
137,1,0,51,64,5,-999,3,4,4,3,-999,-999,-999,-999,1,-999,4,-999,3,3,2,3,-999,4,3,3,3,-999
138,1,0,52,64,4,4,5,3,3,5,3,5,4,2,3,-999,4,4,3,4,3,3,3,4,4,4,3,4
139,1,0,52,64,3,5,-999,4,4,3,1,5,3,-999,3,3,3,3,3,4,3,2,1,5,3,2,4,2
140,1,0,73,86,5,3,5,3,3,3,4,5,4,2,4,3,3,3,4,3,3,2,3,3,3,3,3,-999
141,1,1,48,59,4,3,4,4,3,5,3,5,3,4,-999,4,4,3,3,-999,4,3,3,5,3,-999,4,-999
142,1,0,77,89,4,3,3,3,4,2,3,4,4,3,4,2,3,4,2,4,3,3,4,3,4,3,4,-999
143,1,0,82,94,2,-999,4,3,4,4,4,5,5,2,4,3,5,2,4,4,4,3,4,3,5,3,3,2
144,1,0,73,85,4,3,3,3,5,3,5,4,5,4,5,3,3,5,3,5,5,3,5,3,4,4,5,5
145,1,1,54,66,4,3,3,3,2,2,3,4,3,2,4,3,3,2,4,3,4,3,2,3,3,3,4,2
146,1,1,68,80,5,3,3,4,4,3,4,4,5,4,3,3,5,4,3,5,4,4,5,5,5,5,4,4
147,1,1,69,83,4,3,4,4,3,3,2,3,3,3,4,3,2,3,3,3,4,4,2,3,4,-999,5,-999
148,1,0,69,80,5,4,4,4,4,3,4,4,5,4,4,2,4,3,4,3,4,3,3,4,4,3,4,2
149,1,0,66,78,4,4,3,5,5,3,4,4,4,4,4,4,4,5,3,4,3,3,4,5,5,3,4,4
150,1,1,53,68,4,3,2,4,3,5,4,4,4,3,4,2,3,3,4,4,4,4,4,5,4,3,3,2
151,1,1,43,56,5,3,3,4,3,3,5,4,5,3,4,4,4,4,3,4,3,2,4,4,4,3,3,3
152,1,1,65,77,3,5,4,5,3,3,3,5,3,3,4,3,5,5,3,5,3,3,4,5,4,5,4,3
153,1,0,65,-999,5,4,4,4,5,3,4,4,5,4,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
154,1,0,79,91,4,3,3,3,5,3,4,4,5,-999,-999,-999,-999,2,4,3,4,3,3,5,4,4,4,-999
155,1,1,60,73,4,3,3,3,4,4,3,4,4,-999,4,-999,1,4,3,4,2,2,4,4,4,4,3,3
156,1,1,44,58,3,3,4,4,4,4,3,3,4,3,4,3,4,4,3,3,3,4,3,4,4,3,4,3
157,1,0,48,60,3,3,3,2,5,5,5,5,5,2,3,2,5,3,4,3,3,5,5,5,5,3,4,2
158,1,0,64,76,3,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,3,1,3,4,4,4,2
159,1,0,79,93,5,-999,3,-999,1,5,5,4,5,4,5,3,5,3,1,3,5,5,5,4,5,5,5,3
160,1,1,68,79,4,-999,5,2,5,4,3,2,2,4,-999,1,3,1,5,-999,4,3,5,2,5,-999,5,-999
161,1,1,65,78,5,5,4,5,5,4,4,5,5,4,3,4,4,4,4,4,4,4,5,5,5,4,4,4
162,1,1,43,56,5,5,3,4,4,5,4,5,5,4,3,3,5,4,3,4,4,4,5,5,4,4,4,4
163,1,1,67,80,5,5,4,4,4,3,3,4,4,3,5,4,4,5,4,5,5,3,4,4,5,4,5,3
164,1,0,45,57,3,4,-999,-999,3,3,-999,4,3,-999,3,-999,3,3,3,3,2,3,2,4,3,2,3,3
165,1,0,42,54,5,3,3,3,5,3,4,-999,5,-999,-999,-999,3,2,3,3,5,4,5,5,5,4,3,3
166,1,0,68,81,3,3,3,3,4,4,4,3,3,3,2,3,3,5,3,5,5,5,5,5,5,4,4,5
167,1,0,83,-999,4,-999,3,5,5,3,5,5,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
168,1,1,46,61,5,5,3,5,4,2,1,5,4,4,4,5,3,4,4,5,4,2,4,3,4,5,-999,1
169,1,0,64,78,3,1,2,4,3,1,1,3,5,4,-999,-999,2,3,4,4,3,3,3,4,5,-999,4,-999
170,1,0,68,80,5,3,4,3,3,1,2,4,3,2,2,2,5,5,5,5,3,1,3,5,4,4,4,4
171,1,1,79,91,4,4,4,5,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,4,3
172,1,0,55,67,3,3,4,3,3,3,3,4,3,3,4,2,4,3,3,3,4,4,3,4,3,4,3,3
173,1,1,45,-999,4,5,3,5,3,3,3,5,5,5,2,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
174,1,1,80,92,5,4,3,4,5,3,5,5,4,4,4,3,3,5,4,5,5,3,5,5,5,3,2,5
175,1,1,47,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,3,4,3,3,3,3,2,3,3,3,2
176,1,1,78,90,4,5,5,5,5,4,2,5,4,4,5,4,4,5,5,5,4,5,3,5,4,4,5,4
177,1,1,45,58,5,1,4,5,3,4,3,5,4,3,3,4,4,3,4,3,5,4,3,5,4,3,4,3
178,1,1,45,57,4,4,3,4,4,4,4,5,5,4,3,4,4,4,4,3,3,4,4,4,3,3,4,2
179,1,1,71,83,3,3,2,5,3,1,5,5,3,5,3,1,5,5,5,4,3,5,5,5,5,3,3,2
180,1,1,83,-999,3,4,4,5,4,3,3,4,4,5,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
181,1,0,83,-999,5,3,4,3,5,3,4,4,5,4,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
182,1,1,78,91,5,4,3,4,4,4,3,3,4,4,5,3,4,4,4,4,4,3,3,3,4,3,5,2
183,1,1,51,63,4,3,2,4,3,3,4,4,4,3,3,-999,3,4,2,4,3,2,3,4,4,3,3,2
184,1,0,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
185,1,0,47,-999,5,5,3,3,5,5,5,5,5,3,3,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
186,1,0,49,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,4,3,3,4,4,4,3,3,3
187,1,0,67,79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,4,4,3,4,3,3,4,4,4,4,2
188,2,0,56,69,3,2,3,2,4,4,2,2,4,3,4,1,5,3,4,3,5,4,4,4,5,3,4,-999
189,2,1,43,56,3,3,4,4,4,4,3,4,4,4,4,-999,4,4,5,4,3,3,1,3,1,3,3,4
190,2,1,57,71,-999,3,4,4,5,2,3,4,5,3,3,4,3,5,3,4,4,1,4,4,4,4,4,4
191,2,1,57,70,4,3,4,3,4,2,1,3,4,3,3,2,3,2,2,3,4,3,2,3,4,-999,-999,1
192,2,0,80,93,5,3,4,4,4,3,2,3,3,4,3,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
193,2,1,54,71,4,2,3,2,4,2,3,2,3,-999,2,1,4,4,3,4,3,3,3,3,4,3,3,2
194,2,1,59,73,3,-999,4,-999,4,3,3,-999,3,3,3,-999,4,3,4,3,4,4,3,2,4,4,3,2
195,2,1,45,58,4,3,2,3,5,3,3,3,3,2,2,2,3,3,3,3,4,4,3,3,3,-999,4,-999
196,2,0,55,68,4,3,3,4,5,2,3,4,4,4,4,2,2,4,5,3,4,2,4,-999,4,4,4,2
197,2,1,42,55,-999,5,4,5,2,4,1,4,2,4,1,4,4,4,4,5,2,2,4,5,3,-999,3,2
198,2,0,66,79,4,-999,4,4,5,3,-999,2,5,5,5,-999,3,3,3,3,5,4,5,4,5,5,3,3
199,2,1,78,91,5,3,5,5,5,3,3,3,5,4,4,2,5,4,5,5,5,3,3,5,5,5,5,-999
200,2,0,54,68,4,3,3,4,5,5,3,4,4,4,3,2,3,3,3,3,4,4,3,4,4,3,4,2
201,2,1,55,70,5,3,5,4,2,4,3,5,5,3,5,2,4,3,3,2,5,3,1,3,3,5,4,3
202,2,1,42,56,5,5,3,4,2,2,2,5,3,3,2,4,5,3,2,5,3,2,2,5,2,4,2,4
203,2,1,58,72,3,4,2,4,2,3,2,4,2,4,4,-999,4,5,3,4,4,2,3,3,3,4,5,4
204,2,0,57,69,5,3,3,3,1,3,5,5,5,4,5,3,3,-999,4,3,5,3,5,5,5,3,3,3
205,2,0,45,59,5,2,5,-999,5,4,-999,1,4,3,4,1,4,2,5,2,4,4,3,1,1,3,3,1
206,2,0,56,70,4,5,3,5,5,3,4,5,5,4,5,4,3,4,4,4,3,3,4,4,4,4,4,4
207,2,1,54,68,4,2,3,3,4,3,2,3,4,2,4,2,4,3,4,4,4,3,3,4,4,4,4,3
208,2,0,43,55,4,1,3,2,5,3,4,3,4,3,2,1,4,5,4,4,4,3,5,5,5,4,4,2
209,2,0,44,56,4,2,2,3,2,4,4,3,4,4,3,2,5,3,3,3,4,4,3,3,3,-999,3,-999
210,2,1,43,56,4,2,4,3,3,4,4,4,4,-999,3,-999,2,3,4,3,4,2,4,4,4,3,4,2
211,2,1,56,69,5,4,4,4,5,5,4,5,5,3,4,3,5,5,5,5,3,4,3,5,5,4,3,2
212,2,1,81,95,4,3,2,4,5,3,2,4,3,3,3,3,4,5,2,5,4,3,2,3,3,4,4,-999
213,2,0,55,68,4,-999,1,-999,5,5,5,-999,5,-999,1,-999,3,4,1,2,3,-999,1,3,3,-999,-999,-999
214,2,1,58,70,5,3,-999,5,5,1,4,3,5,5,3,-999,2,5,5,5,3,2,2,1,2,5,3,-999
215,2,1,57,70,4,4,3,5,4,4,3,3,4,3,3,3,5,5,3,5,5,3,2,3,4,4,4,2
216,2,1,79,-999,5,5,5,5,5,4,4,4,4,4,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
217,2,0,64,77,5,4,3,4,5,3,3,4,5,4,3,2,4,5,3,4,4,3,4,4,4,4,3,3
218,2,1,56,-999,4,3,4,4,4,3,3,4,3,3,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
219,2,0,57,71,5,4,4,3,5,5,5,3,5,5,5,3,3,2,4,2,4,4,3,4,4,4,4,1
220,2,1,68,81,5,4,2,5,3,3,3,5,3,4,-999,-999,4,3,2,4,3,3,4,4,4,-999,-999,-999
221,2,0,61,73,3,5,4,5,5,3,5,5,5,5,5,4,4,4,3,4,5,3,4,5,5,5,5,4
222,2,0,45,57,4,3,3,3,4,4,4,4,4,-999,3,3,4,3,3,3,4,4,3,3,4,4,3,3
223,2,1,63,77,4,4,4,3,5,3,1,4,-999,4,3,3,5,5,4,4,4,4,-999,3,2,5,-999,-999
224,2,1,81,95,4,4,2,4,5,3,4,3,4,4,5,4,3,5,-999,5,4,3,5,3,5,4,5,4
225,2,0,55,68,4,4,5,5,3,4,3,2,4,5,5,4,3,3,3,4,3,3,3,2,3,3,4,4
226,2,0,79,92,5,5,3,4,5,3,3,4,5,3,4,3,4,5,3,5,5,4,4,5,5,4,5,4
227,2,1,56,69,1,3,3,3,5,-999,3,-999,5,3,5,-999,3,-999,4,4,5,3,3,2,3,-999,3,-999
